k,AU,AT,DU,DT1,DT2,cU,cT1,cT2,J,S,sbar
2.3869846846363467e-06,0.9423995887819614,0.0,-10.325370423247174,0.0,0.0,-0.003999048252688115,0.0,0.0,0.9423995887833034,0.3844990322129095,0.0
2.454925574962647e-06,0.94239958877629,0.0,-10.325553384865716,0.0,0.0,-0.003999048252683045,0.0,0.0,0.9423995887777097,0.38449903221056786,0.0
2.524800270984487e-06,0.9423995887702901,0.0,-10.325157545935516,0.0,0.0,-0.003999048252677676,0.0,0.0,0.9423995887717922,0.3844990322080911,0.0
2.5966638147310575e-06,0.9423995887639454,0.0,-10.325254720226969,0.0,0.0,-0.003999048252672002,0.0,0.0,0.9423995887655338,0.38449903220547144,0.0
2.670572814896167e-06,0.9423995887572332,0.0,-10.325414626810334,0.0,0.0,-0.0039990482526659965,0.0,0.0,0.9423995887589139,0.384499032202701,0.0
2.746585491430322e-06,0.9423995887501342,0.0,-10.325483568695168,0.0,0.0,-0.003999048252659644,0.0,0.0,0.9423995887519119,0.3844990321997698,0.0
2.8247617214020294e-06,0.9423995887426255,0.0,-10.325305469909038,0.0,0.0,-0.003999048252652929,0.0,0.0,0.9423995887445049,0.3844990321966697,0.0
2.905163086164422e-06,0.9423995887346821,0.0,-10.325382438208809,0.0,0.0,-0.0039990482526458225,0.0,0.0,0.9423995887366707,0.38449903219339054,0.0
2.987852919864452e-06,0.942399588726281,0.0,-10.325319063600253,0.0,0.0,-0.003999048252638307,0.0,0.0,0.9423995887283843,0.384499032189922,0.0
3.072896359332744e-06,0.9423995887173948,0.0,-10.325288084158357,0.0,0.0,-0.003999048252630358,0.0,0.0,0.9423995887196196,0.3844990321862536,0.0
3.1603603953935026e-06,0.9423995887079952,0.0,-10.32537816394613,0.0,0.0,-0.003999048252621947,0.0,0.0,0.9423995887103486,0.38449903218237313,0.0
3.25031392563482e-06,0.942399588698053,0.0,-10.325236466865924,0.0,0.0,-0.003999048252613049,0.0,0.0,0.9423995887005421,0.38449903217826825,0.0
3.3428278086810476e-06,0.942399588687537,0.0,-10.325379216903261,0.0,0.0,-0.003999048252603642,0.0,0.0,0.9423995886901697,0.38449903217392684,0.0
