k,AU,AT,DU,DT1,DT2,cU,cT1,cT2,J,S,sbar
0.024430435908491324,0.9895648766238619,24.165218249299805,-10.898971257567439,-282.2203385582583,-0.036906677501097156,-0.007017667551010455,0.028263077947211224,0.0016976664911045993,0.9902364185683216,0.3687667174721784,0.06068543797763361
0.025125800892341392,0.9889693602467327,24.15058109373019,-10.891458251662668,-282.02730436298026,-0.03692610260430389,-0.007016868046388016,0.028259664077143105,0.0016981898518788898,0.9896792909957521,0.3685394925428527,0.06067765613149596
0.025840958092039536,0.988340264755472,24.135118686823457,-10.883521777507358,-281.8233886566155,-0.036946626783526886,-0.0070160224897909094,0.028256053827537795,0.0016987432872866983,0.9890907556877829,0.36829946396024854,0.060669426560819445
0.02657647085462985,0.9876757448686591,24.118785689369883,-10.875138584094257,-281.6079938454077,-0.03696831086711649,-0.007015128235212335,0.02825223594599901,0.0016993285168688161,0.9884690874715956,0.36804592915695966,0.06066072360171053
0.027332918561737557,0.9869738595014225,24.101534409680085,-10.866284215729788,-281.38049135894346,-0.03699121889036451,-0.0070141824853992354,0.028248198540608147,0.0016999473574516057,0.9878124716975452,0.3677781492127585,0.06065152013055102
0.028110897085962407,0.9862325674444685,24.083314697683562,-10.85693295805431,-281.1402202606898,-0.037015418245706415,-0.007013182283300349,0.02824392904419821,0.0017006017285284977,0.9871190002142237,0.36749534723010363,0.06064178748231692
0.02891101926026203,0.985449722925968,24.064073836188197,-10.847057782590557,-280.8864858205782,-0.03704097983767234,-0.007012124503041738,0.028239414176704905,0.0017012936579244883,0.9863866672357805,0.36719670666766474,0.06063149536448773
0.029733915360696004,0.9846230710632838,24.043756429477163,-10.83663029001237,-280.6185580544478,-0.037067978242433935,-0.00701100584040508,0.028234639905501367,0.0017020252877567872,0.9856133651081893,0.36688136963480694,0.06062061176632656
0.030580233602909672,0.9837502432132292,24.02230428946276,-10.825620652184284,-280.3356702317169,-0.03709649187174467,-0.00700982280278299,0.02822959140361859,0.0017027988807050238,0.9847968799827957,0.36654843515065916,0.06060910286330369
0.03145064065274975,0.982828752231403,23.999656319664247,-10.813997553146265,-280.0370173557292,-0.03712660314100843,-0.007008571698583853,0.028224253005748986,0.0017036168266049434,0.983934887407181,0.36619695737213165,0.060596932916427385
0.032345822151413565,0.981855987653332,23.975748397328246,-10.801728129215789,-279.72175462119014,-0.03715839864114667,-0.007007248626058462,0.028218608161928355,0.0017044816493796714,0.9830249478454757,0.3658259437960989,0.06058406416623855
0.03326648325554538,0.9808292108124105,23.95051325407062,-10.788777908384382,-279.3889958532788,-0.03719196931385718,-0.00700584946151853,0.028212639388788055,0.0017053960143231012,0.982064502142335,0.36543435344187164,0.06057045672121577
0.034213349192706126,0.9797455499122643,23.92388035548184,-10.775110749284996,-279.0378119354958,-0.03722741062977335,-0.007004369846916529,0.028206328218264905,0.00170636273575009,0.9810508669473421,0.3650210950211085,0.06055606844032972
0.035187165832652856,0.9786019950739754,23.895775780209675,-10.760688779936455,-278.66722923165236,-0.03726482276893783,-0.007002805176754782,0.028199655143653277,0.0017073847850284207,0.9799812301191214,0.36458502510344043,0.060540854809478906
0.036188700274879,0.977395393381717,23.866122099109717,-10.745472336657814,-278.2762280119997,-0.03730431080289911,-0.007001150584290617,0.028192599562882083,0.001708465299007583,0.9788526461314975,0.3641249462872788,0.06052476881152936
0.03721874145287729,0.9761224439537315,23.834838255141072,-10.729419903438599,-277.863740890993,-0.037345984877619434,-0.0069994009270028,0.028185139718895205,0.0017096075888595789,0.9776620315071073,0.3636396053866604,0.06050776078967487
0.038278100755602736,0.9747796930692758,23.801839444774973,-10.712488052218252,-277.42865128831096,-0.03738996039625657,-0.006997550771283611,0.0281772526370111,0.0017108151493468685,0.9764061603073686,0.3631276916463489,0.06048977830382828
0.039367612666623426,0.973363529386132,23.76703700178399,-10.694631384515935,-276.9697919245507,-0.03743635820073342,-0.00699559437631927,0.028168914059136834,0.001712091668532464,0.975081659711416,0.36258783499905795,0.060470765979746995
