0.00000004     -0.73730891
0.00039726	-0.71776991
0.00157334	-0.66195664
0.00352828	-0.57545300
0.00626209	-0.46616385
0.00977475	-0.34276917
0.01406628	-0.21331754
0.01913667	-0.08428947
0.02498592	0.03975145
0.03161403	0.15599625
0.03902100	0.26291614
0.04720684	0.35970871
0.05617153	0.44585689
0.06591509	0.52090204
0.07643751	0.58443209
0.08773879	0.63620807
0.09981893	0.67632050
0.11267793	0.70528144
0.12631580	0.72400593
0.14073253	0.73369140
0.15592811	0.73564383
0.17190256	0.73111362
0.18865587	0.72118921
0.20618805	0.70676711
0.22449908	0.68858515
0.24358898	0.66728623
0.26345773	0.64347670
0.28410535	0.61775547
0.30553183	0.59070821
0.32773717	0.56287790
0.35072138	0.53473073
0.37448444	0.50663477
0.39902637	0.47885991
0.42434716	0.45159705
0.45044681	0.42498645
0.47732532	0.39914361
0.50498269	0.37417419
0.53341892	0.35017575
0.56263402	0.32723030
0.59262797	0.30539431
0.62340079	0.28469299
0.65495247	0.26512168
0.68728301	0.24665405
0.72039242	0.22925313
0.75428068	0.21288098
0.78894781	0.19750372
0.82439379	0.18309141
0.86061864	0.16961421
0.89762235	0.15703795
0.93540493	0.14532139
