3.8943075600000004e-8	0.5065856143727209
0.00039725831419559993	0.5056505643397258
0.0015733391973156	0.5029301588240547
0.0035282815924356	0.49855899843061924
0.0062620854995556	0.49273593267987936
0.0097747509186756	0.4856938802299409
0.014066277849795604	0.47766882621664636
0.0191366662929156	0.4688744001881175
0.0249859162480356	0.4594860848823193
0.031614027715155604	0.44963620654926995
0.03902100069427559	0.4394182342647254
0.04720683518539559	0.4288971220488129
0.0561715311885156	0.4181217633398793
0.06591508870363559	0.40713598471333456
0.07643750773075561	0.39598578102389137
0.08773878826987559	0.38472201439496445
0.09981893032099558	0.37339921988784447
0.1126779338841156	0.3620721247913028
0.1263157989592356	0.35079168591801085
0.1407325255463556	0.33960211605372176
0.15592811364547557	0.32853965286944947
0.1719025632565956	0.317633029433777
0.18865587437971557	0.306905060723543
0.2061880470148356	0.29637453579325546
0.22449908116195563	0.28605772306982563
0.24358897682107555	0.2759691316709596
0.2634577339921955	0.26612155113488123
0.28410535267531556	0.25652566255597536
0.30553183287043556	0.24718958683000863
0.32773717457755563	0.23811870193061335
0.3507213777966755	0.229315817296436
0.37448444252779556	0.22078165189873822
0.3990263687709156	0.21251543441265972
0.4243471565260356	0.20451541731392592
0.45044680579315566	0.19677918819052598
0.47732531657227556	0.1893037521456553
0.5049826888633956	0.18208546630505615
0.5334189226665156	0.1751199420686132
0.5626340179816355	0.1684020198269486
0.5926279748087555	0.16192585688099323
0.6234007931478756	0.15568512314487015
0.6549524729989958	0.14967321004660217
0.6872830143621157	0.14388343438222437
0.7203924172372356	0.13830913803293549
0.7542806816243558	0.13294371540612884
0.7889478075234757	0.1277805695516492
0.8243937949345957	0.12281307704762984
0.8606186438577158	0.11803456923568859
0.8976223542928359	0.11343836222188974
0.9354049262399556	0.1090178277155912
