0.00000004	-10.42929159
0.00039726	-10.34972867
0.00157334	-10.12071367
0.00352828	-9.76024552
0.00626209	-9.29401641
0.00977475	-8.75087725
0.01406628	-8.15889707
0.01913667	-7.54276179
0.02498592	-6.92256445
0.03161403	-6.31364186
0.03902100	-5.72702399
0.04720684	-5.17014707
0.05617153	-4.64760962
0.06591509	-4.16185787
0.07643751	-3.71375727
0.08773879	-3.30304477
0.09981893	-2.92867434
0.11267793	-2.58907466
0.12631580	-2.28233812
0.14073253	-2.00635868
0.15592811	-1.75893245
0.17190256	-1.53783164
0.18865587	-1.34085901
0.20618805	-1.16588753
0.22449908	-1.01088814
0.24358898	-0.87394750
0.26345773	-0.75327768
0.28410535	-0.64721958
0.30553183	-0.55424198
0.32773717	-0.47293821
0.35072138	-0.40202142
0.37448444	-0.34031958
0.39902637	-0.28677016
0.42434716	-0.24041451
0.45044681	-0.20039157
0.47732532	-0.16593097
0.50498269	-0.13634561
0.53341892	-0.11102396
0.56263402	-0.08942271
0.59262797	-0.07105995
0.62340079	-0.05550909
0.65495247	-0.04239356
0.68728301	-0.03138199
0.72039242	-0.02218380
0.75428068	-0.01454496
0.78894781	-0.00824390
0.82439379	-0.00308762
0.86061864	0.00109185
0.89762235	0.00444058
0.93540493	0.00708542
